0.03,0.32,0.61,0.47,0.09,0.07,0.32,0.49,0.31,0.5,0.05,1,0.244897959184,0.46,0.2,0.422680412371,0.5,0.56,0.51,0.292929292929,0.34,0.42,0.23,0.32,0.47,0.2,0.36,0.04,0.38,0.44,0.55,0.34,0.44,0.44,0.48,0.69,0.35,0.454545454545,0.525252525253,0.71,0.58,0.58,0.44,0.2,0.24,0.42,0.25,0.5,0.49,0.05,0.82,0.02,0.32,0.41,0.53,0.52,0.23,0.25,0.29,0.26,0.82,0.1,0.31,0.23,0.32,0.35,0.36,0.23,0.21,0.66,0,0.06,0.61,0.25,0.77,0.56,0,0.64,0.11,0.31,0.31,0.29,0.37,0.397959183673,0.443298969072,0.41,0.59,0.44,0.74,0.02,0,0.29,0.73,0.53,0.77,0.77,0.01,0.367346938776,0.98,0.39,0.01,0.17,0.15,0.367346938776,0.27,0.46,0.02,0,0,0.01,0.01,0.36,0.44,0.01,0.47,0.42,0.07,0.08,0.49,0,0.37,1,0.45
0.01,0.56,0.07,0.54,0.05,1,0.55,0.56,0.37,0.36,0,0,0.122448979592,0.4,0.57,0.175257731959,0.47,0.64,0.26,0.111111111111,0.1,0.14,0.17,0.14,0,0.14,0.19,0.04,0.81,0.84,0.7,0.18,0.84,0.3,0.16,0.46,0.29,0.282828282828,0.535353535354,0.4,0.59,0.59,0.72,0.49,0.49,0.78,0.56,0.29,0.29,0.01,0.19,0,0.11,0.14,0.16,0.25,0.02,0.02,0.02,0.03,0.1,0.43,0.55,0.5,0.59,0.6,0.58,0.49,0.44,0.55,0,0.04,0.38,0.49,0.43,0.87,0.52,0.95,0.5,0.04,0.03,0.04,0.05,0.112244897959,0.134020618557,0.15,0.48,0.58,0.56,0,0,0.06,0.87,0.58,0.67,0.83,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.18,0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.29
0.01,0.31,0.83,0.34,0.01,0.01,0.38,0.41,0.28,0.66,0,0,0.122448979592,0.4,0.16,0.268041237113,0.68,0.61,0.41,0.161616161616,0.23,0.35,0.17,0,0.31,0.16,0.24,0.02,0.51,0.58,0.69,0.24,0.56,0.33,0.85,0.35,0.85,0.323232323232,0.656565656566,0.43,0.66,0.7,0.37,0.11,0.15,0.14,0.05,0.53,0.63,0.03,0.78,0,0.31,0.53,0.5,0.49,0.02,0.04,0.03,0.03,0.96,0.06,0.21,0.18,0.32,0.27,0.4,0.38,0.11,0.58,0,0.02,0.77,0.42,0.31,0.46,0.44,0.57,0.28,0.08,0.08,0.1,0.09,0.112244897959,0.113402061856,0.19,0.58,0.51,0.46,0.01,0,0.03,0.83,0.57,0.83,0.81,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.14,0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.59
0.01,0.44,0.44,0.64,0.05,0,0.47,0.51,0.35,0.38,0.03,1,0.244897959184,0.5,0.37,0.360824742268,0.46,0.41,0.52,0.292929292929,0.26,0.31,0.16,0.25,0.18,0.69,0.72,0.03,0.45,0.36,0.46,0.37,0.37,0.44,0.28,0.81,0.35,0.484848484848,0.383838383838,0.38,0.51,0.49,0.49,0.54,0.55,0.48,0.47,0.52,0.56,0.02,0.45,0,0.3,0.55,0.45,0.67,0.02,0.04,0.03,0.04,0.96,0.02,0.21,0.2,0.45,0.49,0.4,0.53,0.12,0.42,0.5,0.01,0.86,0.52,0.08,0.62,0.71,0.23,0.28,0.13,0.13,0.12,0.05,0.173469387755,0.20618556701,0.22,0.46,0.23,0.39,0,0,0.03,0.81,0.53,0.7,0.7,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.03,0.14,0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.35
0.02,0.26,0.09,0.93,0.03,0.01,0.35,0.36,0.26,0.74,0.04,1,0.0612244897959,0.1,0.07,0.340206185567,0.84,0.73,0.66,0.111111111111,0.2,0.19,0.17,0.29,0.66,0.03,0.83,0.05,0.7,0.48,0.56,0.16,0.72,0.12,0.21,0.62,0.47,0.313131313131,0.626262626263,0.36,0.63,0.66,0.33,0.35,0.4,0.19,0.32,0.34,0.28,0.02,0.26,0,0.16,0.12,0.12,0.17,0.01,0.01,0.01,0.01,0.97,0.02,0.14,0.12,0.26,0.29,0.27,0.46,0.03,0.49,0.5,0.06,0.58,0.45,0.32,0.85,0,0.37,0.18,0.04,0.04,0.05,0.08,0.0918367346939,0.0927835051546,0.1,0.59,0.27,0.47,0.02,0,0.03,0.76,0.62,0.84,0.75,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.24,0.08,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.46
0.07,0.28,0.13,0.89,0.03,0.01,0.55,0.52,0.48,0.66,0.09,1,0.0918367346939,0.21,0.1,0.350515463918,0.75,0.46,0.71,0.171717171717,0.23,0.23,0.18,0.12,0.55,0.17,0.29,0.11,0.61,0.41,0.48,0.33,0.73,0.14,0.24,0.72,0.33,0.515151515152,0.575757575758,0.48,0.56,0.59,0.33,0.47,0.49,0.49,0.42,0.3,0.33,0.03,0.2,0,0.48,0.49,0.47,0.45,0.04,0.04,0.03,0.03,0.96,0.02,0.11,0.09,0.24,0.29,0.22,0.5,0.05,0.59,0,0.17,0.49,0.47,0.31,0.76,0.13,0.63,0.3,0.06,0.06,0.07,0.11,0.122448979592,0.113402061856,0.15,0.76,0.2,0.28,0.04,0.01,0.03,0.78,0.58,0.64,0.69,0.01,0.15306122449,0.98,0.22,0.02,0.18,0.33,0.15306122449,0.86,0.98,0.03,0,0,0.02,0.04,0.29,0.3,0.04,0.31,0.09,0.03,0,0.84,0,1,0.04,0.23
0.03,0.44,0.18,0.75,0.14,0.27,0.45,0.63,0.41,0.26,0.05,1,0.244897959184,0.76,0.29,0.247422680412,0.29,0.21,0.32,0.242424242424,0.23,0.25,0.17,0.15,0.24,0.18,0.27,0.03,0.3,0.27,0.41,0.2,0.33,0.7,0.09,0.1,0.31,0.252525252525,0.656565656566,0.45,0.66,0.68,0.45,0.53,0.53,0.56,0.63,0.67,0.71,0.02,0.29,0.02,0.29,0.49,0.48,0.59,0.17,0.25,0.22,0.25,0.7,0.24,0.24,0.22,0.47,0.52,0.47,0.32,0.31,0.68,0,0.12,0.28,0.32,0.05,0.2,0.88,0.55,0.31,0.16,0.14,0.13,0.44,0.377551020408,0.381443298969,0.42,0.56,0.51,0.28,0,0,0.24,0.16,0.17,0.07,0,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.03,0.2,0.02,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.5
0.06,0.45,0.02,0.91,0.08,0.08,0.52,0.55,0.39,0.34,0.07,1,0.204081632653,0.58,0.36,0.453608247423,0.44,0.25,0.37,0.242424242424,0.21,0.21,0.25,0.1,0.18,0.23,0.24,0.06,0.4,0.16,0.28,0.35,0.37,0.51,0.26,0.55,0.42,0.424242424242,0.525252525253,0.37,0.51,0.54,0.56,0.67,0.75,0.76,0.64,0.57,0.6,0.01,0.1,0.01,0.5,0.47,0.41,0.47,0.07,0.05,0.04,0.05,0.93,0.02,0.46,0.4,0.47,0.56,0.33,0.62,0.14,0.5,0.5,0.08,0.66,0.57,0.26,0.54,0.46,0.26,0.22,0.08,0.07,0.08,0.11,0.122448979592,0.113402061856,0.12,0.38,0.27,0.19,0.01,0,0.05,0.61,0.46,0.59,0.59,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.08,0.14,0.17,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.14
0,1,0.01,0.96,0.12,0.01,1,1,1,0.15,0.01,0.78,0.5,0.71,0.25,0.917525773196,0.33,0.15,0.56,0.676767676768,0.26,0.25,0.15,0,0.15,0.68,0.4,0.01,0.51,0.02,0.01,1,0.51,0.25,0.15,1,0.09,0.585858585859,0,1,0,0,0.4,0.8,0.86,0.88,0.51,0.4,0.56,0,0.3,0,0.83,0.8,0.76,0.72,0.26,0.22,0.19,0.16,0.9,0.04,0.13,0.2,0.5,0.55,0.45,0.49,0.17,0.44,0.5,0,0.83,0.47,0.2,0.53,0.56,0.02,0.02,0.5,0.46,0.46,0.31,0.387755102041,0.752577319588,0.37,1,0.63,0.25,0,0,0.13,0.19,0.1,0,0,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.06,0.04,0.14,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.04
0.03,0.49,0.02,0.96,0.1,0.01,0.37,0.43,0.25,0.28,0.04,1,0.448979591837,0.73,0.24,0.628865979381,0.31,0.1,0.49,0.444444444444,0.38,0.36,0.34,0.16,0.59,0.06,0.4,0.01,0.07,0.12,0.22,0.49,0.14,0.65,0.58,0.49,0.29,0.585858585859,0.323232323232,0.3,0.37,0.36,0.51,0.83,0.86,0.93,0.71,0.4,0.42,0,0.08,0.01,0.15,0.33,0.32,0.35,0.04,0.07,0.06,0.06,0.93,0.02,0.15,0.16,0.53,0.61,0.27,0.74,0.03,0.38,0.5,0.02,0.88,0.68,0.02,0.55,0.67,0.02,0,0.18,0.17,0.17,0.38,0.34693877551,0.360824742268,0.41,0.23,0.42,0.35,0,0,0.1,0.74,0.56,0.68,0.73,0.0696551724138,0.201490627599,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.201522615316,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.05,0.13,0.05,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.04
