0.121972247724,0.348983990721,0.570875261128,0.445167310209,0.798373718621,0.642452295563,0.615106437832,0.574723843496,0.52371496502,0.0749157388519,0.617949433103,0.527317259742,0.548457916192,0.799445786291,0.358771988451,0.623786837339,0.044080972292,0.999690811461,0.644325876486,0.65303732949,0.752263392534,0.516537417277,0.156770687829,0.772831039513,0.574694493465,0.663669604645
0.312926020903,0.382307968799,0.988771090843,0.783983595096,0.987241485368,0.945519430771,0.994964325872,0.562198348597,0.834267570442,0.0762179506218,0.993212490388,0.952365804145,0.965134040451,0.803834559718,0.198674262754,0.821357425091,0.032777643435,0.999999916235,0.429879867457,0.91942198826,0.956525511313,0.991709170055,0.704979438269,0.661808314683,0.562168134132,0.602419065764
0.322831075064,0.38625710118,0.826869107121,0.721865713494,0.988295430824,0.7165838355,0.790419505145,0.430410309467,0.620275390605,0.0758157898087,0.787300706568,0.773018137954,0.804746905507,0.802067067348,0.198353596091,0.7272174432,0.032777643435,0.530175226896,0.0604747205795,0.883127572016,0.940652207904,0.986361948709,0.742068263232,0.577894776048,0.430370999775,0.544790555853
0.110025702684,0.141672031686,0.712538450081,0.568029161278,0.798613967541,0.843962617537,0.796332251222,0.695887069457,0.617567808199,0.0749093556449,0.797733396748,0.706148222245,0.716603378314,0.808798142635,0.260733050742,0.664809022061,0.0559660998446,0.999999916235,0.548506344958,0.686302772033,0.754646914578,0.516018303936,0.193097207933,0.792067521332,0.695866081392,0.84112868022
0.246968764825,0.437084292928,0.791933194411,0.803993369826,0.987871135173,0.71874802651,0.799585528094,0.380410369863,0.677923298662,0.0764541480538,0.797472850639,0.793460112682,0.817277441129,0.803484431463,0.197872258553,0.73281507244,0.032777643435,0.924251064031,0.342444886569,0.906992751353,0.946181979048,0.987571246831,0.390722954863,0.588906387825,0.380545875397,0.451387504008
0.329887673937,0.0717340274633,0.760275071985,0.478462923711,0.798368160163,0.715839518319,0.704300343924,0.60193142027,0.618438553466,0.00198523368977,0.707413867881,0.670574736316,0.683659325714,0.8023011103,0.283206045545,0.654463697728,0.812708068235,0.999999916235,0.779961840626,0.704215495812,0.779101850757,0.12364548287,0.577527214617,0.792052380934,0.602427356025,0.420524338509
0.329687201366,0.668372199776,0.868652110186,0.54708103005,0.798230433918,0.818105541393,0.836824429608,0.565900490534,0.706617838175,0.0742263337251,0.837203790564,0.7480214478,0.752154005585,0.790361175083,0.252974942769,0.696541611788,0.814367038235,0.999999916235,0.705991762603,0.744060078127,0.795213506371,0.101400974824,0.686577808967,0.722910723429,0.566517558065,0.655373051158
0.274479352171,0.37364699034,0.741972962966,0.532445159253,0.798760031473,0.743784961926,0.71959223096,0.613116993219,0.625309604364,0.0746987098149,0.722651501585,0.659354359435,0.678680600647,0.817274242169,0.281319175394,0.663470324333,0.814361462359,0.999999916235,0.821548507634,0.71413695139,0.777910089735,0.120303779228,0.541725106861,0.765427990297,0.613551805442,0.678271161544
0.101635231256,0.147810273913,0.659576385634,0.515056043543,0.798230433918,0.843612167332,0.737366760142,0.817343588486,0.578192707247,0.0746157093502,0.740874446478,0.68649877168,0.690161808565,0.80288715385,0.252531410143,0.660896855449,0.0554999272201,0.999999916235,0.837006228005,0.668024482463,0.745638154658,0.531897981015,0.174266513983,0.815321659279,0.817330982628,0.826614427099
0.330269212763,0.453573175638,0.889254394929,0.566018104347,0.798822100924,0.843783549323,0.861502764506,0.56254053343,0.730468639456,0.0747178594358,0.862650542716,0.762128745642,0.772746131534,0.797887996405,0.254055083107,0.702910973,0.81690670326,0.999999916235,0.713022704258,0.742336696539,0.786823508773,0.108231827995,0.713679439127,0.743802050797,0.561889201746,0.696539005577
