0.26213592233,0.107843137255,0.198795180723,0.0184049079755,0.0688622754491,0.1393728223,0.322505800464,0.0931533269045,0.390909090909,0.132530120482,0.354838709677,0.333333333333
0.0970873786408,0.25,0.0843373493976,0.010736196319,0.0718562874251,0.233449477352,0.368909512761,0.0962391513983,0.681818181818,0.253012048193,0.397849462366,0.333333333333
0.281553398058,0.0980392156863,0.180722891566,0.187116564417,0.149700598802,0.0592334494774,0.375870069606,0.21118611379,0.254545454545,0.325301204819,0.161290322581,0.666666666667
0.436893203883,0.156862745098,0.295180722892,0.104294478528,0.0808383233533,0.15331010453,0.22969837587,0.120925747348,0.281818181818,0.0963855421687,0.629032258065,0.666666666667
0.320388349515,0.186274509804,0.168674698795,0.223926380368,0.101796407186,0.01393728223,0.0742459396752,0.183606557377,0.409090909091,0.168674698795,0.467741935484,0.5
0.26213592233,0.156862745098,0.210843373494,0.108895705521,0.0568862275449,0.118466898955,0.292343387471,0.128640308582,0.427272727273,0.144578313253,0.403225806452,0.333333333333
0.417475728155,0.137254901961,0.21686746988,0.0950920245399,0.0658682634731,0.0348432055749,0.187935034803,0.140212150434,0.263636363636,0.156626506024,0.403225806452,0.833333333333
0.31067961165,0.0588235294118,0.198795180723,0.00613496932515,0.275449101796,0.0627177700348,0.104408352668,0.0663452266152,0.427272727273,0.469879518072,0.564516129032,0.5
0.242718446602,0.147058823529,0.198795180723,0.00843558282209,0.0958083832335,0.0470383275261,0.483758700696,0.093924783028,0.554545454545,0.228915662651,0.483870967742,0.5
0.271844660194,0.21568627451,0.265060240964,0.274539877301,0.134730538922,0.219512195122,0.498839907193,0.239729990357,0.354545454545,0.33734939759,0.177419354839,0.333333333333
0.320388349515,0.313725490196,0.228915662651,0.0245398773006,0.0538922155689,0.132404181185,0.232018561485,0.0698167791707,0.5,0.253012048193,0.741935483871,0.5
0.271844660194,0.147058823529,0.198795180723,0.115030674847,0.107784431138,0.149825783972,0.38747099768,0.146383799421,0.354545454545,0.325301204819,0.338709677419,0.5
0.281553398058,0.0980392156863,0.192771084337,0.101226993865,0.104790419162,0.0522648083624,0.232018561485,0.151398264224,0.636363636364,0.228915662651,0.387096774194,0.5
0.194174757282,0.21568627451,0.180722891566,0.021472392638,0.0538922155689,0.12543554007,0.308584686775,0.0345226615236,0.627272727273,0.192771084337,0.790322580645,0.666666666667
0.330097087379,0.156862745098,0.234939759036,0.266104294479,0.134730538922,0.149825783972,0.324825986079,0.246287367406,0.445454545455,0.132530120482,0.0967741935484,0.333333333333
0.330097087379,0.313725490196,0.168674698795,0.090490797546,0.0748502994012,0.0836236933798,0.204176334107,0.0838958534233,0.4,0.397590361446,0.741935483871,0.666666666667
0.165048543689,0.264705882353,0.0843373493976,0.0674846625767,0.101796407186,0.160278745645,0.438515081206,0.126711668274,0.527272727273,0.55421686747,0.370967741935,0.333333333333
0.291262135922,0.333333333333,0.120481927711,0.226993865031,0.0928143712575,0.191637630662,0.445475638051,0.218900675024,0.327272727273,0.349397590361,0.225806451613,0.333333333333
0.456310679612,0.078431372549,0.295180722892,0.102760736196,0.0928143712575,0.0243902439024,0.125290023202,0.157569913211,0.372727272727,0.409638554217,0.403225806452,0.5
0.31067961165,0.28431372549,0.180722891566,0.0858895705521,0.0838323353293,0.163763066202,0.30162412993,0.0594021215043,0.409090909091,0.0240963855422,0.903225806452,0.5
0.495145631068,0.117647058824,0.198795180723,0.0444785276074,0.110778443114,0.0278745644599,0.0719257540603,0.140212150434,0.381818181818,0.132530120482,0.290322580645,0.5
0.135922330097,0.666666666667,0.0180722891566,0.0322085889571,0.0928143712575,0.0871080139373,0.194895591647,0.117068466731,0.563636363636,0.156626506024,0.193548387097,0.333333333333
0.242718446602,0.0490196078431,0.28313253012,0.0153374233129,0.239520958084,0.132404181185,0.345707656613,0.109353905497,0.445454545455,0.132530120482,0.290322580645,0.5
0.572815533981,0.274509803922,0.277108433735,0.151840490798,0.0778443113772,0.00696864111498,0.171693735499,0.163355834137,0.154545454545,0.0602409638554,0.338709677419,0.166666666667
