0.397260273973,0.322760155815,0.449775112444,0.465227817746,0.27950310559,0.200581395349,0.436527847466,0.0741758241758,0.516649848638
0.59497716895,0.525876460768,0,0.344524380496,0.360248447205,0.41773255814,0.405920722529,0.247252747253,0.958375378406
0.511415525114,0,0.689655172414,0.617106314948,0.341614906832,0,0.496738585048,0.0741758241758,0.471241170535
0.335844748858,0,0.493753123438,0.290167865707,0.39751552795,0.543023255814,0.740090316106,0.00549450549451,0.151866801211
0.481735159817,0.44796883695,0,0.449240607514,0.310559006211,0.337209302326,0.413948820873,0.0741758241758,0.619576185671
0.0949771689498,0,0.874062968516,0.292565947242,0.555900621118,0.411918604651,0.628449573507,0.0741758241758,0.152623612513
0.634703196347,0.264329437952,0,0.848920863309,0,0.380813953488,0,0.739010989011,0.477169525732
0.181278538813,0,0.834582708646,0.38209432454,0.23602484472,0.74011627907,0.461113898645,0.0741758241758,0.308400605449
0.502283105023,0,0,0.649080735412,0,0.502906976744,0.516808830908,0.0741758241758,0.275731584258
0.735159817352,0.0612131329994,0.659670164918,0.449240607514,0.26397515528,0.0610465116279,0.39136979428,0.151098901099,0.78683148335
0.506164383562,0.786867000556,0,0.495603517186,0.319875776398,0.411918604651,0.165328650276,0.0164835164835,0.586276488396
0.48401826484,0,0.564717641179,0.385291766587,0.310559006211,0.360465116279,0.474159558455,0.0741758241758,0.443239152371
0.48401826484,0.403450194769,0.564717641179,0.45723421263,0.248447204969,0.197674418605,0.240842950326,0.0741758241758,0.541246215943
0.482420091324,0.403450194769,0,0.453237410072,0.248447204969,0.192441860465,0.57701956849,0.0741758241758,0.474394550959
0.125570776256,0.656649972176,0,0.561151079137,0,0.390697674419,0.469643753136,0.244505494505,0.505297679112
0.888127853881,0.0723427935448,0.614692653673,0.63309352518,0.121118012422,0.0610465116279,0.263421976919,0.0164835164835,0.436427850656
0.86301369863,0,0,0.561151079137,0,0.393023255814,0.296537882589,0.244505494505,0.643289606458
