0.03,0.32,0.61,0.47,0.09,0.07,0.32,0.474226804124,0.30303030303,0.5,0.05,1,0.26,0.46,0.2,0.44,0.5,0.555555555556,0.51,0.3,0.34,0.42,0.23,0.32,0.47,0.2,0.36,0.04,0.38,0.44,0.55,0.326530612245,0.44,0.44,0.474747474747,0.686868686869,0.35,0.46,0.53,0.71,0.58,0.58,0.44,0.2,0.24,0.42,0.25,0.5,0.49,0.05,0.82,0.02,0.32,0.41,0.53,0.52,0.23,0.25,0.29,0.26,0.828282828283,0.1,0.31,0.23,0.32,0.35,0.36,0.23,0.21,0.66,0,0.06,0.61,0.25,0.77,0.56,0,0.64,0.11,0.31,0.31,0.29,0.37,0.41,0.46,0.41,0.59,0.44,0.74,0.02,0,0.29,0.73,0.53,0.77,0.77,0.01,0.38,0.98,0.39,0.01,0.17,0.15,0.38,0.27,0.46,0.02,0,0,0.01,0.01,0.36,0.44,0.01,0.47,0.42,0.07,0.08,0.49,0,0.37,1,0.45
0.01,0.56,0.07,0.54,0.05,1,0.55,0.546391752577,0.363636363636,0.36,0,0,0.14,0.4,0.57,0.2,0.47,0.636363636364,0.26,0.12,0.1,0.14,0.17,0.14,0,0.14,0.19,0.04,0.81,0.84,0.7,0.163265306122,0.84,0.3,0.151515151515,0.454545454545,0.29,0.29,0.54,0.4,0.59,0.59,0.72,0.49,0.49,0.78,0.56,0.29,0.29,0.01,0.19,0,0.11,0.14,0.16,0.25,0.02,0.02,0.02,0.03,0.10101010101,0.43,0.55,0.5,0.59,0.6,0.58,0.49,0.44,0.55,0,0.04,0.38,0.49,0.43,0.87,0.52,0.95,0.5,0.04,0.03,0.04,0.05,0.13,0.16,0.15,0.48,0.58,0.56,0,0,0.06,0.87,0.58,0.67,0.83,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.18,0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.29
0.01,0.31,0.83,0.34,0.01,0.01,0.38,0.39175257732,0.272727272727,0.66,0,0,0.14,0.4,0.16,0.29,0.68,0.606060606061,0.41,0.17,0.23,0.35,0.17,0,0.31,0.16,0.24,0.02,0.51,0.58,0.69,0.224489795918,0.56,0.33,0.848484848485,0.343434343434,0.85,0.33,0.66,0.43,0.66,0.7,0.37,0.11,0.15,0.14,0.05,0.53,0.63,0.03,0.78,0,0.31,0.53,0.5,0.49,0.02,0.04,0.03,0.03,0.969696969697,0.06,0.21,0.18,0.32,0.27,0.4,0.38,0.11,0.58,0,0.02,0.77,0.42,0.31,0.46,0.44,0.57,0.28,0.08,0.08,0.1,0.09,0.13,0.14,0.19,0.58,0.51,0.46,0.01,0,0.03,0.83,0.57,0.83,0.81,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.14,0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.59
0.01,0.44,0.44,0.64,0.05,0,0.47,0.494845360825,0.343434343434,0.38,0.03,1,0.26,0.5,0.37,0.38,0.46,0.40404040404,0.52,0.3,0.26,0.31,0.16,0.25,0.18,0.69,0.72,0.03,0.45,0.36,0.46,0.357142857143,0.37,0.44,0.272727272727,0.808080808081,0.35,0.49,0.39,0.38,0.51,0.49,0.49,0.54,0.55,0.48,0.47,0.52,0.56,0.02,0.45,0,0.3,0.55,0.45,0.67,0.02,0.04,0.03,0.04,0.969696969697,0.02,0.21,0.2,0.45,0.49,0.4,0.53,0.12,0.42,0.5,0.01,0.86,0.52,0.08,0.62,0.71,0.23,0.28,0.13,0.13,0.12,0.05,0.19,0.23,0.22,0.46,0.23,0.39,0,0,0.03,0.81,0.53,0.7,0.7,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.03,0.14,0,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.35
0.02,0.26,0.09,0.93,0.03,0.01,0.35,0.340206185567,0.252525252525,0.74,0.04,1,0.08,0.1,0.07,0.36,0.84,0.727272727273,0.66,0.12,0.2,0.19,0.17,0.29,0.66,0.03,0.83,0.05,0.7,0.48,0.56,0.142857142857,0.72,0.12,0.20202020202,0.616161616162,0.47,0.32,0.63,0.36,0.63,0.66,0.33,0.35,0.4,0.19,0.32,0.34,0.28,0.02,0.26,0,0.16,0.12,0.12,0.17,0.01,0.01,0.01,0.01,0.979797979798,0.02,0.14,0.12,0.26,0.29,0.27,0.46,0.03,0.49,0.5,0.06,0.58,0.45,0.32,0.85,0,0.37,0.18,0.04,0.04,0.05,0.08,0.11,0.12,0.1,0.59,0.27,0.47,0.02,0,0.03,0.76,0.62,0.84,0.75,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.24,0.08,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.46
0.07,0.28,0.13,0.89,0.03,0.01,0.55,0.505154639175,0.474747474747,0.66,0.09,1,0.11,0.21,0.1,0.37,0.75,0.454545454545,0.71,0.18,0.23,0.23,0.18,0.12,0.55,0.17,0.29,0.11,0.61,0.41,0.48,0.316326530612,0.73,0.14,0.232323232323,0.717171717172,0.33,0.52,0.58,0.48,0.56,0.59,0.33,0.47,0.49,0.49,0.42,0.3,0.33,0.03,0.2,0,0.48,0.49,0.47,0.45,0.04,0.04,0.03,0.03,0.969696969697,0.02,0.11,0.09,0.24,0.29,0.22,0.5,0.05,0.59,0,0.17,0.49,0.47,0.31,0.76,0.13,0.63,0.3,0.06,0.06,0.07,0.11,0.14,0.14,0.15,0.76,0.2,0.28,0.04,0.01,0.03,0.78,0.58,0.64,0.69,0.01,0.17,0.98,0.22,0.02,0.18,0.33,0.17,0.86,0.98,0.03,0,0,0.02,0.04,0.29,0.3,0.04,0.31,0.09,0.03,0,0.84,0,1,0.04,0.23
0.03,0.44,0.18,0.75,0.14,0.27,0.45,0.618556701031,0.40404040404,0.26,0.05,1,0.26,0.76,0.29,0.27,0.29,0.20202020202,0.32,0.25,0.23,0.25,0.17,0.15,0.24,0.18,0.27,0.03,0.3,0.27,0.41,0.183673469388,0.33,0.7,0.0808080808081,0.0909090909091,0.31,0.26,0.66,0.45,0.66,0.68,0.45,0.53,0.53,0.56,0.63,0.67,0.71,0.02,0.29,0.02,0.29,0.49,0.48,0.59,0.17,0.25,0.22,0.25,0.707070707071,0.24,0.24,0.22,0.47,0.52,0.47,0.32,0.31,0.68,0,0.12,0.28,0.32,0.05,0.2,0.88,0.55,0.31,0.16,0.14,0.13,0.44,0.39,0.4,0.42,0.56,0.51,0.28,0,0,0.24,0.16,0.17,0.07,0,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.03,0.2,0.02,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.5
0.06,0.45,0.02,0.91,0.08,0.08,0.52,0.536082474227,0.383838383838,0.34,0.07,1,0.22,0.58,0.36,0.47,0.44,0.242424242424,0.37,0.25,0.21,0.21,0.25,0.1,0.18,0.23,0.24,0.06,0.4,0.16,0.28,0.336734693878,0.37,0.51,0.252525252525,0.545454545455,0.42,0.43,0.53,0.37,0.51,0.54,0.56,0.67,0.75,0.76,0.64,0.57,0.6,0.01,0.1,0.01,0.5,0.47,0.41,0.47,0.07,0.05,0.04,0.05,0.939393939394,0.02,0.46,0.4,0.47,0.56,0.33,0.62,0.14,0.5,0.5,0.08,0.66,0.57,0.26,0.54,0.46,0.26,0.22,0.08,0.07,0.08,0.11,0.14,0.14,0.12,0.38,0.27,0.19,0.01,0,0.05,0.61,0.46,0.59,0.59,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.08,0.14,0.17,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.14
0,1,0.01,0.96,0.12,0.01,1,1,1,0.15,0.01,0.78,0.51,0.71,0.25,0.92,0.33,0.141414141414,0.56,0.68,0.26,0.25,0.15,0,0.15,0.68,0.4,0.01,0.51,0.02,0.01,1,0.51,0.25,0.141414141414,1,0.09,0.59,0.01,1,0,0,0.4,0.8,0.86,0.88,0.51,0.4,0.56,0,0.3,0,0.83,0.8,0.76,0.72,0.26,0.22,0.19,0.16,0.909090909091,0.04,0.13,0.2,0.5,0.55,0.45,0.49,0.17,0.44,0.5,0,0.83,0.47,0.2,0.53,0.56,0.02,0.02,0.5,0.46,0.46,0.31,0.4,0.76,0.37,1,0.63,0.25,0,0,0.13,0.19,0.1,0,0,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.06,0.04,0.14,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.04
0.03,0.49,0.02,0.96,0.1,0.01,0.37,0.412371134021,0.242424242424,0.28,0.04,1,0.46,0.73,0.24,0.64,0.31,0.0909090909091,0.49,0.45,0.38,0.36,0.34,0.16,0.59,0.06,0.4,0.01,0.07,0.12,0.22,0.479591836735,0.14,0.65,0.575757575758,0.484848484848,0.29,0.59,0.33,0.3,0.37,0.36,0.51,0.83,0.86,0.93,0.71,0.4,0.42,0,0.08,0.01,0.15,0.33,0.32,0.35,0.04,0.07,0.06,0.06,0.939393939394,0.02,0.15,0.16,0.53,0.61,0.27,0.74,0.03,0.38,0.5,0.02,0.88,0.68,0.02,0.55,0.67,0.02,0,0.18,0.17,0.17,0.38,0.36,0.38,0.41,0.23,0.42,0.35,0,0,0.1,0.74,0.56,0.68,0.73,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.05,0.13,0.05,0.163103448276,0.0767084639498,0.698589341693,0.440438871473,0,0.195078369906,0.04
