0.03,0.41,0.03,0.95,0.08,0.04,0.3,0.38,0.24,0.58,0.05,1,0.56,0.65,0.11,0.74,0.57,0.12,0.677419354839,0.54,0.5,0.48,0.52,0.14,0.36,0.62,0.6,0,0.03,0.292929292929,0.33,0.4,0.16,0.63,0.34,0.43,0.22,0.53,0.32,0.39,0.35,0.35,0.41,0.78,0.8,0.89,0.66,0.73,0.83,0,0.07,0.02,0.11,0.13,0.21,0.22,0.09,0.09,0.13,0.12,0.7,0.16,0.13,0.13,0.44,0.45,0.28,0.828282828283,0.04,0.45,0.5,0.02,0.89,0.79797979798,0.02,0.46,0.52,0.01,0.11,0.44,0.42,0.373737373737,0.63,0.64,0.67,0.65,0.387755102041,0.47,0.37,0,0,0.32,0.68,0.76,0.89,0.81,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.04,0.18,0.08,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.03
0.02,0.63,0.01,0.98,0.04,0.03,0.51,0.49,0.31,0.2,0.03,1,0.49,0.85,0.14,0.55,0.29,0.16,0.344086021505,0.45,0.31,0.3,0.31,0.49,0.13,0.21,0.44,0.01,0.09,0.151515151515,0.35,0.21,0.22,0.7,0.57,0.26,0.52,0.3,0.35,0.33,0.29,0.32,0.62,0.82,0.82,0.94,0.73,0.59,0.57,0,0.06,0,0.02,0.07,0.08,0.07,0,0.01,0.01,0.01,0.94,0.02,0.29,0.32,0.67,0.68,0.49,0.888888888889,0.06,0.18,0.5,0.01,0.95,0.868686868687,0.15,0.34,0.69,0.08,0.17,0.17,0.16,0.141414141414,0.27,0.26,0.31,0.26,0.295918367347,0.38,0.32,0,0,0.07,0.75,0.7,0.59,0.81,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.07,0.08,0.06,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.1
0.01,0.33,0.18,0.85,0.01,0.01,0.36,0.41,0.27,0.57,0,0,0.25,0.47,0.56,0.46,0.58,0.25,0.698924731183,0.27,0.28,0.29,0.23,0.16,0.21,0.19,0.45,0.02,0.29,0.474747474747,0.5,0.28,0.27,0.42,0.8,0.33,0.66,0.36,0.58,0.31,0.63,0.63,0.32,0.54,0.5,0.47,0.54,0.54,0.56,0.01,0.2,0,0.18,0.13,0.39,0.54,0.03,0.02,0.05,0.06,0.96,0.02,0.11,0.12,0.34,0.34,0.37,0.545454545455,0.08,0.47,0.5,0.02,0.85,0.545454545455,0.21,0.29,0.44,0.48,0.39,0.12,0.12,0.131313131313,0.19,0.21,0.23,0.22,0.244897959184,0.27,0.36,0,0,0.06,0.71,0.6,0.59,0.7,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.04,0.11,0,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.14
0,0.4,0.91,0.28,0.01,0.03,0.49,0.46,0.3,0.6,0,0,0.05,0.15,0.5,0.22,0.72,1,0.408602150538,0.07,0.1,0.2,0.11,0.02,0,0.02,0.26,0.03,0.98,0.59595959596,0.72,0.12,0.82,0.13,0.45,0.41,0.56,0.29,0.7,0.44,0.8,0.81,0.56,0.02,0,0.02,0,0.54,0.46,0.02,0.8,0,0.21,0.28,0.23,0.27,0.01,0.02,0.01,0.01,0.96,0.04,0.48,0.39,0.41,0.35,0.51,0.363636363636,0.29,0.62,0,0.02,0.65,0.414141414141,0.28,0.34,0.54,0.97,1,0.05,0.04,0.040404040404,0,0.07,0.13,0.05,0.540816326531,0.12,0.37,0,0.03,0.02,0.64,0.52,0.74,0.77,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.13,0.14,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,1
0,0.72,0.02,0.57,0.03,1,0.62,0.51,0.35,0.46,0,0,0.06,0.12,0.51,0.22,0.7,0.98,0.677419354839,0.05,0.05,0.06,0.04,0.03,0.37,0.15,0.18,0.05,1,1,0.93,0.13,1,0.03,0.27,0.4,0.34,0.29,0.38,0.45,0.51,0.48,0.86,0.41,0.37,0.43,0.41,0.13,0.09,0.02,0.41,0.03,0.38,0.44,0.44,0.45,0.92,0.93,0.85,0.8,0,1,0.84,0.82,0.78,0.75,0.78,0.545454545455,0.55,0.48,0.5,0.01,0.71,0.565656565657,0.31,0.55,0.27,0.8,0.59,0.06,0.06,0.0505050505051,0.02,0.11,0.13,0.1,0.673469387755,0.56,0.49,0,0,1,0.44,0.61,0.65,0.57,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.01,0.23,0.01,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.07
0,0.37,0.05,0.94,0.07,0.03,0.23,0.37,0.18,0.48,0.02,0.89,0.58,0.6,0.68,0.71,0.5,0.09,0.52688172043,0.6,0.53,0.51,0.52,0,0.39,0.32,0.45,0,0.05,0.181818181818,0.22,0.51,0.14,0.63,0.38,0.43,0.26,0.57,0.38,0.43,0.39,0.4,0.39,0.81,0.79,0.91,0.81,0.73,0.71,0,0.04,0,0.05,0.2,0.2,0.22,0.02,0.08,0.07,0.07,0.81,0.08,0.13,0.12,0.36,0.39,0.23,0.757575757576,0.03,0.54,0.5,0.01,0.84,0.727272727273,0.07,0.75,0.69,0.02,0.1,0.42,0.41,0.414141414141,0.53,0.64,0.8,0.66,0.459183673469,0.57,0.53,0,0,0.18,0.65,0.54,0.47,0.67,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.03,0.08,0.05,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.06
0.04,0.35,0.03,0.89,0.18,0.05,0.34,0.5,0.3,0.36,0.05,1,0.3,0.6,0.3,0.41,0.37,0.4,0.376344086022,0.31,0.3,0.3,0.32,0.14,0.23,0.3,0.33,0.03,0.28,0.171717171717,0.3,0.19,0.28,0.6,0.67,0.2,0.55,0.28,0.83,0.42,0.88,0.89,0.39,0.43,0.49,0.53,0.49,0.45,0.53,0.02,0.24,0.01,0.34,0.3,0.31,0.37,0.12,0.09,0.09,0.09,0.9,0.06,0.16,0.14,0.36,0.38,0.39,0.363636363636,0.19,0.67,0,0.03,0.84,0.363636363636,0.21,0.17,0.67,0.27,0.02,0.21,0.2,0.191919191919,0.34,0.34,0.35,0.34,0.367346938776,0.37,0.26,0,0.01,0.14,0.49,0.29,0.54,0.58,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.06,0.14,0.18,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.18
0,0.52,0.01,0.98,0.04,0.01,0.38,0.5,0.24,0.21,0.02,1,0.41,0.77,0.22,0.52,0.28,0.14,0.311827956989,0.38,0.37,0.36,0.87,0,0.27,0.66,0.42,0,0.1,0.131313131313,0.31,0.34,0.21,0.68,0.41,0.38,0.34,0.47,0.38,0.24,0.44,0.43,0.49,0.76,0.77,0.87,0.69,0.48,0.51,0,0.1,0,0.46,0.44,0.66,0.63,0.05,0.04,0.05,0.05,0.96,0.01,0.13,0.15,0.55,0.57,0.49,0.676767676768,0.06,0.23,0.5,0.02,0.69,0.666666666667,0,0.26,0.69,0.07,0,0.16,0.14,0.151515151515,0.4,0.39,0.42,0.42,0.244897959184,0.44,0.12,0,0,0.04,0.74,0.43,0.67,0.72,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.11,0.03,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.06
0.01,0.53,0.14,0.85,0.09,0.15,0.22,0.29,0.08,0.56,0.02,1,0.48,0.58,0.06,0.51,0.55,0.1,0.376344086022,0.43,0.36,0.35,0.27,0.35,0.37,0.59,0.46,0,0.07,0.151515151515,0.25,0.33,0.24,0.56,0.14,0.45,0.18,0.42,0.27,0.1,0.35,0.32,0.47,0.84,0.83,0.8,0.73,0.69,0.63,0,0.09,0.01,0.2,0.17,0.17,0.26,0.16,0.12,0.11,0.16,0.78,0.1,0.18,0.2,0.57,0.52,0.71,0.838383838384,0.13,0.42,0.5,0.04,0.42,0.858585858586,0.01,0.22,0.92,0.1,0.17,0.21,0.19,0.171717171717,0.68,0.59,0.62,0.65,0.520408163265,0.58,0.39,0,0,0.35,0.17,0.26,0.42,0.27,0.0696551724138,0.217460815047,0.92473354232,0.246332288401,0.0979937304075,0.215203761755,0.343636363636,0.217492163009,0.689404388715,0.726959247649,0.220470219436,0.134858934169,0.114858934169,0.259184952978,0.0755485893417,0.55605015674,0.305987460815,0.02,0.14,0.01,0.163103448276,0.0767084639498,0.70564579969,0.440438871473,0,0.195078369906,0.1
0.08,0.39,0.14,0.88,0.02,0.01,0.39,0.47,0.29,0.46,0.1,1,0.19,0.4,0.07,0.38,0.56,0.52,0.548387096774,0.21,0.2,0.21,0.16,0.16,0.18,0.14,0.21,0.09,0.44,0.414141414141,0.58,0.14,0.52,0.35,0.54,0.32,0.58,0.24,0.66,0.3,0.69,0.71,0.45,0.49,0.5,0.54,0.49,0.48,0.42,0.04,0.27,0,0.41,0.39,0.32,0.33,0.02,0.02,0.01,0.01,0.98,0.02,0.2,0.19,0.41,0.42,0.42,0.525252525253,0.12,0.59,0,0.07,0.8,0.525252525253,0.79,0.55,0.23,0.41,0.15,0.09,0.08,0.0707070707071,0.19,0.2,0.2,0.21,0.571428571429,0.25,0.32,0.04,0,0.01,0.75,0.57,0.85,0.82,0.01,0.14,0.98,0.17,0.03,0.19,0.42,0.14,0.93,0.85,0.14,0.05,0,0.13,0.07,0.36,0.32,0.06,0.26,0.09,0.02,0.02,0.676767676768,0,1,0.15,0.59
