0,0
0.2,-0.001225982
0.4,-0.013238205
0.6,-0.040707034
0.8,-0.073756249
1,-0.1032682
1.2,-0.120446083
1.4,-0.094629842
1.6,0.02484096
1.8,0.259260511
2,0.550653583
2.2,0.777313232
2.4,0.834788256
2.6,0.707953644
2.8,0.465889394
3,0.191504886
3.2,-0.078101928
3.4,-0.344524222
3.6,-0.594727989
3.8,-0.769988958
4,-0.796949283
4.2,-0.651525836
4.4,-0.390985741
4.6,-0.121113467
4.8,0.072442993
5,0.169341449
5.1,0.19131999
5.2,0.203657703
5.3,0.211210265
5.4,0.216611759
5.5,0.220036646
5.6,0.219677788
5.7,0.212731355
5.8,0.196574232
5.9,0.169803442
6,0.132875384
6.1,0.088209991
6.2,0.039773362
6.3,-0.007717039
6.4,-0.049738841
6.5,-0.082819659
6.6,-0.105101955
6.7,-0.116508794
6.8,-0.118508968
6.9,-0.113576956
7,-0.104507044
7.1,-0.093759168
7.2,-0.082987134
7.3,-0.072839134
7.4,-0.063044368
7.5,-0.052728449
7.6,-0.040850828
7.7,-0.026639458
7.8,-0.009912257
7.9,0.008785468
8,0.028245969
8.1,0.046833498
8.2,0.062817594
8.3,0.074717932
8.4,0.081579407
8.5,0.083120847
8.6,0.079735972
8.7,0.072361535
8.8,0.062256078
8.9,0.050747757
9,0.039009189
9.1,0.027903496
9.2,0.017923347
9.3,0.0092205
9.4,0.001702824
9.5,-0.004836351
9.6,-0.010593873
9.7,-0.015667678
9.8,-0.020019888
9.9,-0.023493481
10,-0.025870188
