0.1642275492,6.0276613645,3.7471035664,0.1317867888,4.3551741520,0.3046027318
1.0367534929,3.6392048293,3.2755654167,5.9623950275,4.9302872889,0.4578618462
1.9172648476,4.1679980646,1.4172353370,5.6791555157,0.3232594229,0.4100966911
1.3497078578,3.1705197731,1.9118270280,5.1797263338,5.2701548051,0.5307441146
2.1809401045,5.6715236101,1.4413173213,3.3792065750,3.7028318660,0.6299149324
4.7162228568,1.9073490360,5.8344078078,3.0091799229,2.5938458018,0.5767604699
3.2993574858,4.7247317153,1.6437997555,1.2852745206,4.1938579027,0.7008114302
3.4128684122,2.7281250926,3.6038520381,2.1824354118,6.0036952799,0.6536113992
3.8709631353,0.8847672033,2.5998218945,5.2071052005,1.8474629815,0.6026788825
6.0225962743,4.9447601944,0.3151369338,0.1202030141,2.9112600144,0.2991524210
0.8389640899,0.0889805767,4.4527974523,1.2203026655,2.6628222172,0.4248856876
1.1462805649,3.2557593413,4.0177817988,2.6776034096,0.3975405274,0.6092247628
2.7206226338,2.8699431072,3.3415778029,4.9729085798,1.8394599756,0.9568587491
0.7633222784,4.3221546957,2.1529778031,3.1627385506,2.6099275613,0.7907071531
5.8778364879,2.8140971104,4.4752261406,5.1191931481,0.8784160055,0.4084150966
2.3709998387,2.5608858674,2.0531399885,5.6837343785,4.8627989838,0.5828369698
0.2962781769,3.9755293037,5.0286488004,0.4328566885,3.7933701481,0.4065561894
1.7249139765,2.1227600280,5.6249565833,4.1106334434,1.0245242637,0.5148852706
5.8148093081,0.6443583329,1.5720926170,2.5828322032,0.4493235123,0.3677674200
2.2092282389,5.1890420998,2.9969579439,0.9826934532,5.7287656125,0.4559356018
4.9873718651,2.0046267154,1.6457540688,4.6409549331,2.6177244390,0.6843097859
4.8015958520,2.9586992553,5.2506192429,2.9003511987,4.9799899991,0.5799444552
2.1234285315,2.3951824314,2.8249795925,4.3686405182,1.3283728209,0.9231625698
1.9426751018,5.9647104302,4.8844586051,0.6474935414,0.1209167877,0.3097698157
4.4059463219,3.9793930262,5.8696806778,0.7949180870,1.4868935875,0.4287642461
1.5139758525,0.5680786062,4.4665244437,1.4378275927,5.6258651704,0.4063594622
0.6779626126,2.0650635153,2.1083506198,0.3448562003,1.8057100100,0.4869231990
2.5068040050,2.5482994707,2.8020978358,5.8398246405,1.3674843129,0.6166690942
0.4736210672,5.4078111222,3.7627113841,1.6322636748,2.3922210819,0.4999507189
2.7129500914,1.4177110327,0.9356899735,2.4795590776,3.6041273815,0.8010740443
5.3277200188,0.7393127468,2.8327672493,3.0490225232,3.8481481417,0.6142991917
3.2963036062,5.1562695957,0.3266416059,4.3432603016,1.4430476906,0.4736510697
1.7375667428,1.9336227949,0.9515899938,5.1441625491,3.1655080963,0.6041672706
4.0858364028,5.4308877528,1.6742213563,3.2649101104,1.8179875841,0.6530281438
2.1209241980,0.7701419706,2.4609156723,3.7346473280,1.8986654649,0.7819649197
5.8328976765,3.9470322283,1.2927054640,5.3639981181,3.4535723749,0.4418669087
3.7496737359,2.9372810351,1.6392748722,3.0500546221,3.8161333958,1.2366906675
5.1623600857,4.2755687385,1.5337616047,2.6547566850,2.9541953184,0.7367012824
1.6327982508,3.7444950539,1.3403157829,5.1659952718,5.0622070334,0.5229496841
1.6754056279,3.3439447733,0.9658237466,4.5690120883,4.6352043245,0.6193325880
2.2801112381,3.0030940607,4.1152863770,4.4331109172,3.4517416097,1.1086486192
2.9962696531,5.2974491011,4.1914871192,3.9962078448,1.5628179027,0.6776973066
1.4073024219,4.3851799356,4.2183920781,0.7734566235,3.0998287568,0.6286402406
2.1753708146,4.3744225896,5.5781017760,4.9790794201,1.1812998066,0.4664160557
5.7516143558,2.8977418290,2.0183131071,1.7422187409,4.4612429960,0.5792805625
5.3045759749,3.2458952735,1.0874336822,5.8523107684,2.6857757464,0.4491584435
2.3585202267,3.6603995966,4.6079683989,1.5407748999,1.4659988192,0.7742524627
3.9412715684,0.8006150164,0.8799333411,0.6188535867,2.8358212306,0.4781307302
5.9296081470,3.9641424296,5.1801746807,0.3840662978,5.1914724002,0.3235094662
