0.9527052190,1.5867584345,1.9928930152,0.0618438555
1.7642006820,1.5926098371,0.9803311463,0.0215865472
1.6841825554,1.1429526141,1.2384652416,-0.4505644682
0.4389984181,1.8436193059,1.8518062644,0.4411439075
0.8209879584,1.1996340375,1.3365162154,0.1368094187
1.1404329673,1.8703827616,1.5444083480,-0.0740016873
1.9081088766,1.4465601960,1.8688994581,-1.3979951019
0.1083087766,1.2782912025,1.1143593813,0.1892680871
1.1838353680,1.0280260286,0.3387876515,0.3913842693
1.7497716514,1.4768103958,1.6020080654,-0.7525530663
0.0537989634,1.6771361277,0.3513883415,-0.6581055648
0.9084515958,1.6553587172,1.8670877973,0.0955901211
0.5864035660,1.3200172912,1.4606128225,0.3484329739
1.5476659024,1.9244912284,0.9689992060,0.0162705130
0.6875404376,1.5225318256,0.3072985616,-0.3007904237
0.1305667384,1.4699718280,0.4991617896,-0.6125544833
1.1864571916,1.1089957297,0.3223007663,0.3497253568
1.7067917365,1.4160238839,1.5576262310,-0.7110369728
0.5218736596,1.6573138688,0.6475138740,-0.1942110471
1.5486545549,1.9832481019,0.8718037377,0.0634768926
1.0074937540,1.5813721105,0.9478843812,0.0005210024
0.1590013591,1.9882259393,1.1067363265,0.0692242338
0.2674199949,1.4657909173,1.1628657289,0.1711724978
0.2465563401,1.8335591295,0.6860323669,-0.2164258326
0.8939542515,1.6006863784,0.2889627406,-0.0969537361
1.1353676140,1.5469032033,0.8579682250,0.0271915858
0.9074266821,1.2348399013,0.4084416250,-0.1184940576
1.9390087393,1.3270377453,0.8261135203,0.3450656289
1.9936024777,1.3345442363,1.2079928775,-0.4347897394
1.6228275665,1.6814662811,0.4444152196,0.4382941166
0.2263419918,1.8582358726,1.9972824487,0.6858507818
0.3881888324,1.9652481248,1.0927313916,0.0458485305
1.8566454244,1.3641497346,0.1582522302,1.4275025667
0.6517366398,1.1886165176,0.7515916260,-0.1965082606
0.1542928232,1.4442336262,0.2896214736,-0.8776255851
0.3369893426,1.8498079291,0.4295773843,-0.3431411228
0.3035202957,1.5482596970,1.4410335148,0.3964602069
1.0250009119,1.0245357060,1.9653808179,-0.0768576603
1.0755102776,1.0017022188,1.7873201558,-0.1991672955
1.1804884641,1.8678964848,1.0387000354,-0.0068097619
1.9130167920,1.9577824254,1.3345967023,-0.2956693344
1.9545961378,1.3134526031,0.8278135991,0.3552737461
1.0569673446,1.8115079103,0.3296125512,0.0390398212
1.1502910223,1.5694433984,1.7107784143,-0.1470172243
1.5399639811,1.8520881157,1.1307545735,-0.0729873224
0.8122486731,1.6112159380,1.1702642902,0.0402078741
1.1861508779,1.5495433424,0.0748275440,0.2441383299
0.0889958422,1.9086361198,0.9557932592,-0.0334631004
0.8659864199,1.0808484818,0.4616045167,-0.2028524163
0.4297841627,1.2117797970,0.1789255064,-0.9994796211
0.3857761201,1.3081509971,1.1514627219,0.1696382270
1.0049267764,1.9712240985,0.4174689552,0.0024633520
1.7685443506,1.5905579468,1.3562073639,-0.3943823299
0.3988578720,1.1575518760,0.8506666537,-0.2093396005
0.2546799266,1.4997767350,1.6791308559,0.6927367109
0.7002941077,1.0433249393,1.5552997001,0.4932142134
1.4150056603,1.8472062081,0.3096520900,0.2934083824
0.6778223963,1.2710700126,0.8360029801,-0.1052437319
1.6994812963,1.1418492774,1.9022941913,-1.7495353706
0.4281520002,1.7169371800,0.0792476150,-0.5598093006
1.4013377685,1.0826206306,1.5566518098,-0.6650149744
1.9943896687,1.3197406634,0.8171483285,0.3912056778
1.2572341863,1.1898664210,0.2284256068,0.4810414322
1.1846671561,1.1795937762,1.5472936411,-0.2471881563
1.9858939114,1.3396581738,1.5364715100,-1.1032019447
1.5132230169,1.9249467267,0.8028330885,0.0965341983
0.4828749145,1.8716656908,0.1352001448,-0.4024112675
0.2417804358,1.2163464582,0.1903842288,-1.2755868255
1.8920080884,1.8147394789,1.9849364257,-0.9870891201
1.5726165946,1.0762979123,1.4653301009,-0.8188202657
0.5977624375,1.2375977055,1.3478768010,0.2915003869
1.5294867873,1.5396560054,1.7181930181,-0.5681466313
0.7835112566,1.6485076328,1.1141295321,0.0295942399
0.5046015489,1.2486432390,1.4566394440,0.4584156000
1.8108576804,1.2530991100,0.1446217645,1.6181352665
1.7262474588,1.3216257393,0.3219404106,1.0222432204
1.3642617137,1.6998939972,1.7820931329,-0.3424917393
1.8910162923,1.0171099857,0.6149854528,1.2268226200
0.9695495779,1.1863602517,1.7616695868,0.0547442611
0.8448859824,1.5651987859,1.8564032605,0.1776838073
1.0946915984,1.8719065995,1.0059279944,-0.0005396637
0.0537895838,1.1177729313,0.7031429712,-0.6780964902
0.5889997817,1.2995623903,0.2005801771,-0.6201663079
0.2405757351,1.5038305208,1.8405537598,0.8676593109
1.5838973089,1.6558252748,1.3209707947,-0.2436594194
1.2868667215,1.7323454552,1.7661059959,-0.2521430065
1.8427792695,1.5630844997,1.2223333274,-0.2820541795
0.4140055724,1.7249333924,0.9507279191,-0.0303692323
0.1595952236,1.4831689733,1.2988421612,0.3480626389
0.1643491225,1.5179736423,1.8999234456,0.9954515538
1.0785448306,1.7854708934,0.9060401639,0.0077846639
0.6820232982,1.4299840220,1.5995970334,0.3001871105
0.2705575406,1.2337136590,1.7450308201,1.1009556706
0.7333944239,1.4027774347,0.7076119667,-0.1282483708
1.4580115331,1.0318738136,0.0922965882,1.3712905187
0.5107212690,1.8773133751,1.2632808200,0.1155553512
1.1664433980,1.8704059978,0.9094599986,0.0146292127
0.3355713028,1.0634020422,0.3860699258,-1.1197404795
1.4603247993,1.1003286565,1.1076653434,-0.1438054537
0.2007925668,1.6927859197,0.8106956938,-0.1616390299
0.2866064522,1.5392200730,1.6071539080,0.5646467137
0.3805274223,1.8621489569,1.6475765427,0.3607898844
0.8067205576,1.9712693711,1.2998839371,0.0486740757
1.2861928240,1.8643641401,0.0705453133,0.2634746214
0.7723954758,1.6995339225,1.6170180167,0.1580706876
1.2588281462,1.2390508428,1.4238976769,-0.2452708180
1.9365079848,1.9889677020,1.0724130580,-0.0637780161
1.6540308967,1.2195538966,1.7432892913,-1.1748938399
1.9773193761,1.9861484513,1.1270417100,-0.1176958579
1.3871155530,1.2367883217,0.2780896078,0.6363642832
1.8825306746,1.4531436131,1.2169230145,-0.3350572071
1.3607323331,1.1178925873,1.3000464008,-0.3007583299
0.5436043627,1.6470932932,1.8105834676,0.4326118878
0.7268278372,1.7774868392,1.5986788216,0.1674597662
0.1953739200,1.8199811890,1.6305069300,0.4686411177
0.5626083229,1.1323442377,0.8593847688,-0.1524808156
1.8851395550,1.7225131784,0.4948841163,0.5570803850
0.9839182578,1.1756221779,1.2749815175,0.0106464416
0.4763349555,1.6854883832,0.5877130362,-0.2393970547
0.6397405901,1.8208688162,1.2802070117,0.0975821505
0.1168740174,1.7796341136,0.7694699983,-0.1951262036
0.3553454990,1.4918584706,1.2274479035,0.2049218597
1.7273964341,1.4927962421,0.2800817360,0.8521819572
1.1862510020,1.9858144479,1.6038398070,-0.0970741512
0.2089696543,1.7294238433,1.9065470402,0.7346381241
1.8766534000,1.5363002051,1.4384583668,-0.6014373258
1.6960507670,1.8181182053,0.1773689151,0.6258040521
1.3354691781,1.2880275216,0.3055287153,0.4862200190
1.1305942117,1.6802322702,0.9093630085,0.0141813474
1.6236403537,1.2110948072,0.7085624370,0.4438021386
0.5560249661,1.7350653392,0.3277005132,-0.3149604954
0.4459853843,1.5797180439,0.0755267872,-0.6444537421
0.5899200948,1.9973377865,0.3361338444,-0.2175574321
1.9475112013,1.6532828213,1.8381616499,-1.0824527737
1.4107738250,1.7144417664,1.8480965579,-0.4139708889
0.1684259077,1.0951585884,1.2384289217,0.5044336577
1.9731876144,1.1056171410,0.6611298986,1.0083201403
0.8624387089,1.3822176281,1.4258867030,0.1006765723
1.5006224277,1.3513524089,0.0898228514,0.8807103933
0.9740471763,1.2553047840,0.8590016122,-0.0077184233
1.9574875354,1.3188016044,1.7729660279,-1.5873186332
0.6999686303,1.8066993142,1.9925666424,0.2943007861
0.3667289297,1.8833350955,1.5894228947,0.3277245112
0.6526217588,1.3254085248,0.7269832161,-0.1732702002
0.6339473625,1.0262937037,0.7776719261,-0.2474908671
1.6365780424,1.3111492364,1.7297771859,-0.9693373120
0.5931084181,1.2056378480,1.2322467085,0.2073335780
0.8861258361,1.4698463492,1.7704545635,0.1336738892
0.4798318249,1.9749352786,0.0847386494,-0.3846447420
0.7950657175,1.7031822183,0.8503960034,-0.0344457896
0.8346095766,1.2272112321,1.7760783307,0.2789636125
0.7359802762,1.0047694419,0.3866838478,-0.5194093003
0.3238305513,1.2596800120,0.5121076876,-0.6445800095
0.1724194267,1.8909810923,1.0646217601,0.0456551042
1.5560738246,1.4521469297,1.1466952382,-0.1374371607
1.0365896734,1.8726278376,1.1023313349,-0.0035736515
1.9645712549,1.7038188103,1.1983632073,-0.2460712188
0.9512923661,1.8114779332,0.5542570626,-0.0219356297
0.2475492187,1.9734109841,0.4289168937,-0.3394296808
0.5233486504,1.7278818676,1.3301579617,0.1668633119
1.1789535118,1.2570036363,0.3664487531,0.2440338385
1.3447380909,1.4852994397,0.1636416374,0.4529963284
0.5766346771,1.5485351942,1.6438276016,0.3618744662
1.1997418280,1.5336779101,1.0340234715,-0.0098492954
0.6712372069,1.7433805387,1.2250176166,0.0782730035
0.9129496754,1.4931029740,0.4840169254,-0.0665157744
0.9059866111,1.2348292703,0.7578833138,-0.0492454674
1.0515570829,1.3990791380,1.9640056983,-0.0851250067
0.1800069193,1.1153802561,0.9402344557,-0.1203442196
0.6002784254,1.5720839719,0.0862272675,-0.4716833747
0.1266937806,1.6692827944,1.9206614289,0.8767288859
0.2521754164,1.0556411399,1.6226543255,1.2859606596
0.3926167535,1.2677383232,1.5216605378,0.6156128755
0.9295766985,1.5751110804,1.0677249676,0.0063582341
1.8690524138,1.1089445722,1.1263485913,-0.3294403483
1.0024094544,1.0753346846,1.5568381835,-0.0038686144
0.5812705314,1.5223755517,1.0221910103,0.0127701480
0.2388386490,1.4387807333,1.9549507420,1.0791659519
1.6769279810,1.7663017454,0.8519637110,0.1157759789
0.8619567563,1.5818249353,0.4496140780,-0.0996858884
1.6406617223,1.2431081689,0.5189890664,0.7156739985
0.8828077728,1.8228099688,1.4152997016,0.0481989725
1.0583000394,1.0517613365,1.6940748371,-0.1227275052
0.6124582019,1.9005635792,0.3216296864,-0.2325894171
0.5670676831,1.3873714852,1.4966204470,0.3552496103
0.5320271029,1.9484211294,1.2051273473,0.0801203527
0.7463259559,1.7334439337,0.6946842012,-0.0835627586
1.8270795085,1.3409399217,0.3243045990,1.1408369100
1.0388337995,1.0428981546,1.5239562400,-0.0626293386
0.9865000766,1.7321193648,1.8632606595,0.0129284189
1.4593637703,1.5492170342,0.2550248493,0.5008469456
1.5457023661,1.0527551376,0.6005946208,0.6978446110
1.2925014218,1.8738645555,0.4367851820,0.1616417350
0.8279124813,1.6784657226,0.7429471029,-0.0513570403
1.0047058516,1.3079827631,0.8780087333,0.0011190998
1.5254610041,1.3219335734,0.3146670208,0.7295045915
1.5987861924,1.0354853314,0.6332898898,0.7312838391
1.4600678931,1.1564395010,1.8975988274,-1.0847388734
1.6477276645,1.1593149704,0.1242071102,1.5160292528
0.9121126481,1.2437290254,1.0263275363,0.0049379124
1.4480932657,1.2699488128,1.3601777047,-0.3510517233
1.2280232656,1.7264139492,0.1624377989,0.2191442810
0.0910172598,1.1130208272,0.9022169184,-0.2172225749
1.5414709561,1.5987132192,1.3192888310,-0.2399076912
1.5039580176,1.1027261021,1.5423168228,-0.7936275419
1.3032464805,1.8890594868,1.6142697951,-0.1800643571
0.4320524712,1.5391057543,0.6103186924,-0.2929431411
0.8884795565,1.0517115966,1.4840845720,0.1606988634
1.4837706267,1.4018966466,1.1921525527,-0.1666201668
1.7099088042,1.7558647217,0.6996979996,0.2502307212
1.2606301524,1.3120612119,1.0564447702,-0.0293346769
1.7573720913,1.4683077459,1.0946358092,-0.1210002249
1.0896132933,1.0334669766,0.5168130965,0.1364957368
1.6901254845,1.9435061186,0.3533280061,0.4265471874
0.2825212910,1.7075280695,0.6454342508,-0.2693628835
0.4332838867,1.5104971922,1.1167307011,0.0909220415
1.1779162968,1.2135209196,1.7959092617,-0.3269902737
0.1714030694,1.1714256618,1.4950697221,0.9124518345
0.9305507839,1.0100877530,1.5534104837,0.1246053991
