5.7822540948,1.9635556101,5.9845186445
3.4197692964,2.8331454969,0.0184374354
5.7104554158,0.3759483747,2.2721385717
4.9656334004,2.3706706201,1.5279526580
3.9203958414,0.7392100781,-0.6846814219
1.7151361591,5.6209970607,0.0995503540
4.1997473724,4.5185803617,0.0807227529
1.2571529443,1.8700417898,0.8913469634
2.8127978636,4.9600575612,0.0642072934
1.3774165153,3.5286723076,0.4236907018
3.7448713710,0.1506720894,-0.9206825717
1.9079804417,1.3113789790,-0.1666828765
1.3413150901,4.9207420143,0.1538495397
5.3129479586,1.8132126862,2.8131408029
4.4234235196,4.7229816219,0.1153827959
0.3940265220,1.0693224247,3.8002013188
0.6971081227,4.6880272474,0.5023011540
1.9129003513,5.9878643652,0.0954039928
0.2133649126,3.1641981723,5.0807375582
1.5906315410,5.7878572928,0.1057404074
4.7795386933,1.2042247254,0.5800490307
5.8272013443,2.0250731329,6.3937400639
3.8090557051,1.9224444447,0.0254840258
5.2071826706,5.2337904324,0.2735104341
2.8810063285,5.9736545651,0.0899324233
4.4868198715,0.7496345778,-0.3422388956
2.2548949831,5.4836051306,0.0835772202
1.4773187054,3.7681493331,0.2559316644
5.8139689882,3.6205177561,3.6883733802
0.7785201941,2.9570313990,2.2508618775
1.8114728292,3.4472823761,0.1138235328
1.1417532134,3.6922580836,0.6353091035
1.3306932070,5.8476968409,0.1222194614
3.3806626586,1.7903057415,-0.0539422688
3.1425160282,3.6219032890,-0.0225155670
0.9625019268,4.6388410821,0.3418847325
3.2248136069,1.9153019851,-0.0188969513
2.2325268701,4.1417215343,0.0223413790
1.8754841874,5.8343120314,0.0952197434
4.8395850139,2.0226551362,1.1495732060
0.6390890413,4.1002822964,1.0625132604
3.7171835992,1.5389185739,-0.1387147394
4.0780749930,3.4192126241,0.0715148780
1.4933275924,5.3770520081,0.1157155177
5.1770026171,4.7730038826,0.3798953527
3.3265795593,1.1166454754,-0.4510908989
0.6452464780,0.9813020123,2.2152137424
2.6185286604,0.0510430219,-0.9282353069
2.2017524072,3.4115313387,0.0045947632
2.4133428362,0.1149567114,-0.9285584701
