1.0000000000,1.0000000000
2.0000000000,1.5000000000
3.0000000000,1.8333333333
4.0000000000,2.0833333333
5.0000000000,2.2833333333
6.0000000000,2.4500000000
7.0000000000,2.5928571429
8.0000000000,2.7178571429
9.0000000000,2.8289682540
10.0000000000,2.9289682540
11.0000000000,3.0198773449
12.0000000000,3.1032106782
13.0000000000,3.1801337551
14.0000000000,3.2515623266
15.0000000000,3.3182289932
16.0000000000,3.3807289932
17.0000000000,3.4395525226
18.0000000000,3.4951080782
19.0000000000,3.5477396571
20.0000000000,3.5977396571
21.0000000000,3.6453587048
22.0000000000,3.6908132502
23.0000000000,3.7342915111
24.0000000000,3.7759581778
25.0000000000,3.8159581778
26.0000000000,3.8544197162
27.0000000000,3.8914567533
28.0000000000,3.9271710390
29.0000000000,3.9616537976
30.0000000000,3.9949871309
31.0000000000,4.0272451954
32.0000000000,4.0584951954
33.0000000000,4.0887982257
34.0000000000,4.1182099904
35.0000000000,4.1467814190
36.0000000000,4.1745591968
37.0000000000,4.2015862238
38.0000000000,4.2279020133
39.0000000000,4.2535430389
40.0000000000,4.2785430389
41.0000000000,4.3029332828
42.0000000000,4.3267428066
43.0000000000,4.3499986206
44.0000000000,4.3727258933
45.0000000000,4.3949481156
46.0000000000,4.4166872460
47.0000000000,4.4379638417
48.0000000000,4.4587971751
49.0000000000,4.4792053383
50.0000000000,4.4992053383
