5.7875919860,2.6964839299,1.9684725947,4.4697205298,1.3880478804,0.5351798338
1.2883710574,2.2034119603,1.6008839652,0.8685733192,4.8151480766,0.5446773190
5.9463071001,2.5868373215,0.9720623667,0.1840378777,4.0164943333,0.3713763412
4.5950490678,0.8857107184,0.7080980101,1.1550225847,0.4890229459,0.3706976435
4.2650061854,3.9397830530,1.8407661506,5.0377743282,0.8935192014,0.5741503221
4.7638977860,2.0596596296,1.2597683564,3.0518021506,1.6838812822,0.7268057994
4.5369345459,4.7080771047,2.6376551530,1.5466416662,1.1286109850,0.6240118665
4.4953577300,0.4948893107,1.4893444451,2.6701321431,4.4252060841,0.5576069389
0.9389749450,0.9204834693,3.0237667076,3.4363060962,4.6444791922,0.6072584525
1.8969786954,1.2369901446,4.5801836571,1.3073721717,2.2023433019,0.6526100845
4.1577407667,4.1349677467,0.7519002706,0.8890959030,3.9355803271,0.5551332066
0.6454838570,6.0022724304,3.2730388772,4.4000929367,4.6546995790,0.4110113699
4.7650190299,1.6000280824,1.8994868028,4.4404923961,1.9808470594,0.6944428095
5.0011818246,5.6397531173,2.7913893646,5.3271054937,5.6943821623,0.3485333511
1.1028863030,5.0755870742,2.9379374093,0.5867722152,0.8506520516,0.4281863277
4.9004088725,5.8853071912,5.2735516891,5.2043322585,2.0001032069,0.3575967105
6.0394980262,0.5099006849,3.8835359417,5.4744283345,5.4848488683,0.2983556300
3.9086619544,4.4864478282,1.3911386975,0.7314739260,3.2410354908,0.6317942746
5.1284273132,2.8927045100,2.7811996591,0.4444377319,2.8063097731,0.6188883557
4.5360101450,1.0746552546,4.1584702633,1.5559353964,1.5395661478,0.6014486786
1.8527668603,4.8237946616,5.3973788287,4.7464108174,1.8136033437,0.5038472806
0.1312093787,2.8199618406,3.0785530167,0.2376455235,4.2810011656,0.4436535544
5.0232596333,2.3892257339,0.7885358022,5.0774608248,3.7501088033,0.5198665618
4.5789815850,5.8136042604,5.3662874888,2.2672937232,3.9570708164,0.4452020538
4.6163930306,4.7594286156,0.7964817559,0.1821682351,4.7770620281,0.3750665728
0.4884347616,5.4404481901,5.5180784155,4.5225527832,3.2349844123,0.3849433138
5.5955701285,4.9487045895,5.2209436589,1.3602408158,3.4126008785,0.4287047998
0.4406072485,3.4184447627,0.9777858669,0.4757364478,1.8330159427,0.4246519719
0.5876953157,4.7357511308,5.2523001452,0.5554187205,5.4032711255,0.3261941231
