2.8223764655,3.0652607981,0.0237671637
1.7395282671,2.1860109254,0.4456682423
0.3030079336,0.8624585624,0.1584952860
1.1469281679,3.4713867025,0.4565436924
3.7288458700,0.8491642854,0.0001486328
0.7422546714,1.3819999688,0.3819407884
2.4416489297,0.6585970959,0.0272582722
3.8415907752,2.1364681919,0.0002337084
3.2106880974,2.0677147074,0.0054388280
2.6588339373,3.8409108037,0.0212863476
2.8880912290,0.9999378307,0.0082024960
0.9593832932,3.2578293731,0.5626718300
3.8594536978,1.3039414589,0.0001068942
3.5538927054,2.7804945975,0.0011497692
0.7278854178,0.7264340604,0.2136971422
3.0334964374,2.0358548201,0.0113046440
3.1499649397,2.8984804173,0.0072341575
1.9120488665,1.0603625454,0.1330002241
0.4567020545,1.6071922805,0.3727409510
3.9395199786,2.7128048842,0.0001419348
2.7438836968,3.4773094483,0.0221707121
1.7258842503,1.2009344823,0.2044721119
2.4745513419,1.3357009483,0.0444857810
1.1602537406,1.7668661623,0.5609519344
2.1989290181,0.3481560298,0.0407409329
0.9680489703,0.9151850108,0.2691478815
3.0865243881,3.5747066248,0.0054610055
3.6730671296,0.3533296715,0.0001357688
2.9473963008,2.0271885982,0.0158354126
0.9809290020,2.0120266676,0.6951003894
3.4996547354,0.6028076352,0.0004029283
3.8254997866,1.5351589531,0.0001600536
2.6979765480,3.9767905811,0.0165516516
3.0843228760,2.0676197421,0.0093581198
1.8168818523,1.8405970200,0.3138550729
1.8384161673,2.2907731510,0.3980835057
0.9920715315,3.1987460842,0.5922934738
3.0000024801,3.7322439348,0.0067375250
2.4982084833,0.9779034974,0.0301318110
0.7299202527,3.2524046050,0.5263841652
2.3731221037,1.5597363762,0.0728174724
2.3335397062,1.3940911559,0.0697143726
1.8280472766,0.4559326440,0.0936661748
3.3273625206,0.6791831497,0.0009837839
3.3715593824,2.6963147293,0.0029140053
1.6456221951,2.6306068476,0.5415799316
0.8109779098,1.6191564342,0.4883387540
2.0246959203,2.3915234650,0.2887824955
2.0238266565,2.5638289093,0.2911455581
2.0661833714,3.6610525555,0.1259245187
1.0075074869,2.0523454655,0.7140442072
0.9388610407,0.3698978484,0.1736466451
1.3949620464,1.7019681842,0.4657763164
2.1568867966,2.3371887341,0.2138334653
2.3055274507,2.0197194417,0.1271300906
0.7667253282,2.1578949287,0.7190670016
1.8304782470,1.2258224624,0.1776959338
2.9933337637,2.7611703054,0.0148317386
2.2553312087,2.1057613641,0.1525945554
1.3088620158,2.2680292991,0.7250004639
1.5633705028,0.5100521702,0.1410977956
0.6566361432,2.0472727852,0.6326050753
2.8676782923,2.4275181644,0.0253516308
1.5482086550,2.3172774487,0.6003171360
3.0791277725,1.4962898040,0.0060083620
3.8125959649,0.6207919399,0.0000775241
1.3554543013,1.5760354841,0.4291297829
1.9903368011,2.0214669132,0.2624387335
0.4466802889,1.8564025038,0.4561136953
0.6529565513,3.3423905164,0.4642442994
2.8284009734,1.8792027125,0.0222841393
2.8559156140,0.6338220080,0.0068173761
1.2827387523,1.4982746113,0.4189652828
3.6326217181,2.9427055153,0.0007000914
0.6697720266,3.0013162468,0.6178419434
1.1182921610,1.5034767786,0.4496480136
1.3216606476,2.6449565382,0.7384913269
0.5298233065,3.7607932330,0.2873758932
2.9611920424,0.8774148544,0.0055727575
2.3625031224,3.5798710140,0.0660286305
0.6844430318,1.2075142194,0.3153509222
0.4711170945,1.9585550848,0.5063062548
1.6604680704,0.7223981980,0.1482789633
2.5118342896,2.6461947137,0.0832740362
3.4162083590,2.5983934561,0.0024092983
2.2939581811,1.3490761176,0.0742423437
1.1794241599,1.9031731784,0.6222325196
3.6579032024,1.5305476320,0.0003995469
3.5836088648,1.3191661732,0.0004864493
3.8752357543,1.5416117589,0.0001212456
0.8070460520,1.9806398809,0.6555286346
3.6361953387,3.9578776678,0.0002884127
0.4645899550,2.4796495236,0.6254208275
0.9174956109,3.5071251633,0.4485461093
3.4589264892,1.6549008750,0.0012363209
3.9956947569,3.5383000690,0.0000555896
1.4382804610,1.5345488791,0.3870523850
2.2990148787,0.6303011863,0.0393955451
1.5350210743,3.8792470390,0.2421014222
2.6891784812,2.6604139405,0.0470350282
